Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
ZE1 0UW,Yes,60.133501,-1.287865,439662,1138987,HU396389,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",48,16,"","","Central Shetland - 03","Very remote rural area",,15,,S01012404
ZE1 0UX,Yes,60.140347,-1.280371,440070,1139754,HU400397,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",104,39,"","","Central Shetland - 03","Very remote rural area",,30,,S01012404
ZE1 0UY,Yes,60.139182,-1.27901,440147,1139625,HU401396,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",1993-08-01,,"","",34,18,"","","Central Shetland - 03","Very remote rural area",,15,,S01012404
ZE1 0UZ,Yes,60.140237,-1.265213,440912,1139751,HU409397,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",2001-06-01,,"","",42,20,"","","Lerwick South - 01","Very remote rural area",,9,,S01012391
ZE1 0WD,Yes,60.153223,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2000-06-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396
ZE1 0WH,Yes,60.141059,-1.17886,445707,1139899,HU457398,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2006-05-01,,"","",46,18,"","","Lerwick South - 02","Very remote small town",,49,,S01012392
ZE1 0WJ,Yes,60.140689,-1.178509,445727,1139858,HU457398,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2006-09-01,,"","",89,33,"","","Lerwick South - 02","Very remote small town",,51,,S01012392
ZE1 0WL,Yes,60.140443,-1.179379,445679,1139830,HU456398,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2007-01-01,,"","",27,7,"","","Lerwick South - 02","Very remote small town",,64,,S01012392
ZE1 0WN,Yes,60.15249,-1.13785,447968,1141201,HU479412,"","Shetland Islands","Lerwick South", S12000027,S13002778,Scotland,S99999999,"Orkney and Shetland",2001-06-01,,"","",6,2,"","","Lerwick North - 03","Very remote small town",,2,,S01012397
ZE1 0WP,Yes,60.157889,-1.149418,447318,1141794,HU473417,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-06-01,,"","",0,0,"","","Lerwick North - 06","Very remote small town",,1,,S01012400
ZE1 0WQ,Yes,60.158391,-1.147838,447405,1141851,HU474418,"","Shetland Islands","Lerwick North", S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2012-08-01,,"","",,,"","","Lerwick North - 06","Very remote small town",,1,,S01012400
ZE1 0WS,Yes,60.141089,-1.26505,440920,1139846,HU409398,"","Shetland Islands","Shetland Central", S12000027,S13002775,Scotland,S99999999,"Orkney and Shetland",2008-11-01,,"","",78,22,"","","Lerwick South - 01","Very remote rural area",,9,,S01012391
