Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HS1 2PU,Yes,58.208207,-6.380062,142806,932745,NB428327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2013-04-01,,"","",,,"","","Stornoway West - 04","Very remote small town",,7,,S01009041
HS1 2PY,Yes,58.211469,-6.376733,143025,933095,NB430330,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",21,8,"","","Stornoway East - 02","Very remote small town",,16,,S01009043
HS1 2PZ,Yes,58.209808,-6.381622,142726,932929,NB427329,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",2,1,"","","Stornoway West - 04","Very remote small town",,11,,S01009041
HS1 2QG,Yes,58.208325,-6.384728,142533,932776,NB425327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",10,7,"","","Stornoway West - 04","Very remote small town",,11,,S01009041
HS1 2QH,Yes,58.208493,-6.384033,142575,932792,NB425327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",15,3,"","","Stornoway West - 04","Very remote small town",,12,,S01009041
HS1 2QJ,Yes,58.208713,-6.382612,142660,932811,NB426328,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",15,7,"","","Stornoway West - 04","Very remote small town",,13,,S01009041
HS1 2QN,Yes,58.20818,-6.383194,142622,932754,NB426327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",21,7,"","","Stornoway West - 04","Very remote small town",,11,,S01009041
HS1 2QP,Yes,58.220118,-6.401098,141658,934150,NB416341,"","Eilean Siar","Steòrnabhagh a Tuath", S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1997-12-01,,"","",0,0,"","","Stornoway West - 01","Very remote small town",,48,,S01009038
HS1 2QQ,Yes,58.207993,-6.38496,142517,932740,NB425327,"","Eilean Siar","Steòrnabhagh a Deas", S12000013,S13002605,Scotland,S99999999,"Na h-Eileanan an Iar",2004-11-01,,"","",22,14,"","","Stornoway West - 04","Very remote small town",,9,,S01009041
HS1 2QR,Yes,58.22085,-6.39761,141868,934218,NB418342,"","Eilean Siar","Steòrnabhagh a Tuath", S12000013,S13002606,Scotland,S99999999,"Na h-Eileanan an Iar",1995-07-01,,"","",28,13,"","","Stornoway West - 01","Very remote small town",,41,,S01009038
