Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
SY1 1JW,Yes,52.706128,-2.757654,348905,312320,SJ489123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,65,,E01028946
SY1 1JX,Yes,52.707306,-2.758962,348818,312452,SJ488124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1993-08-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,65,,E01028946
SY1 1JZ,Yes,52.7074,-2.75405,349150,312459,SJ491124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,69,,E01028946
SY1 1LA,Yes,52.707631,-2.754543,349117,312485,SJ491124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",4,1,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1LE,Yes,52.707411,-2.755234,349070,312461,SJ490124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",17,11,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,67,,E01028946
SY1 1LG,Yes,52.707178,-2.755097,349079,312435,SJ490124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1993-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,68,,E01028946
SY1 1LH,Yes,52.707127,-2.754563,349115,312429,SJ491124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",2,2,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,69,,E01028946
SY1 1LP,Yes,52.706759,-2.753018,349219,312387,SJ492123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",10,6,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,71,,E01028946
SY1 1LR,Yes,52.707187,-2.753573,349182,312435,SJ491124,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",,,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,70,,E01028946
SY1 1LS,Yes,52.70624,-2.75406,349148,312330,SJ491123,"Shropshire","Shropshire","Quarry and Coton Hill", E06000051,E05008180,England,E11000015,"Shrewsbury and Atcham",1980-01-01,,"Shrewsbury","",5,0,"Shrewsbury","","Shropshire 019A","Urban city and town",West Midlands,70,,E01028946
