Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
HU9 1TA,Yes,53.745616,-0.29071,512821,429049,TA128290,"East Riding of Yorkshire","Kingston upon Hull, City of","Marfleet", E06000010,E05001676,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 020B","Urban city and town",Yorkshire and The Humber,6,,E01012848
HU9 1TD,Yes,53.742214,-0.328015,510370,428612,TA103286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",2009-09-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,7,,E01012811
HU9 1TE,Yes,53.740029,-0.321551,510802,428379,TA108283,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1986-04-01,,"","",41,14,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,5,,E01012811
HU9 1TF,Yes,53.739575,-0.328301,510358,428318,TA103283,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1993-01-01,,"","",55,27,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,7,,E01012811
HU9 1TG,Yes,53.740702,-0.322707,510724,428452,TA107284,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",69,32,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TH,Yes,53.742741,-0.323278,510681,428678,TA106286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",60,33,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TJ,Yes,53.744073,-0.326561,510461,428821,TA104288,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TL,Yes,53.741198,-0.324143,510628,428505,TA106285,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1990-07-01,,"","",118,49,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TQ,Yes,53.742488,-0.327018,510435,428644,TA104286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1985-10-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TR,Yes,53.74276,-0.320745,510848,428684,TA108286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1997-12-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1TS,Yes,53.742217,-0.321161,510822,428623,TA108286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,5,,E01012811
HU9 1TW,Yes,53.739933,-0.327499,510410,428359,TA104283,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1993-01-01,,"","",20,9,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,7,,E01012811
HU9 1TX,Yes,53.740058,-0.326175,510497,428375,TA104283,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1993-01-01,,"","",56,27,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,7,,E01012811
HU9 1TY,Yes,53.742805,-0.328507,510336,428677,TA103286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",1,1,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1UA,Yes,53.744494,-0.323906,510635,428872,TA106288,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",5,1,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,6,,E01012811
HU9 1UB,Yes,53.744919,-0.324116,510620,428919,TA106289,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1980-01-01,,"","",3,1,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,5,,E01012811
HU9 1UD,Yes,53.745769,-0.309054,511611,429037,TA116290,"East Riding of Yorkshire","Kingston upon Hull, City of","Marfleet", E06000010,E05001676,England,E11000008,"Kingston upon Hull East",1991-01-01,,"","",,,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 020B","Urban city and town",Yorkshire and The Humber,5,,E01012848
HU9 1UE,Yes,53.739252,-0.32701,510444,428284,TA104282,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1995-01-01,,"","",13,8,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026E","Urban city and town",Yorkshire and The Humber,7,,E01012811
HU9 1UF,Yes,53.742726,-0.309373,511598,428698,TA115286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1998-06-01,,"","",59,23,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,7,,E01012810
HU9 1UG,Yes,53.743486,-0.311041,511486,428780,TA114287,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1998-06-01,,"","",18,7,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,7,,E01012810
HU9 1UH,Yes,53.742728,-0.312072,511420,428694,TA114286,"East Riding of Yorkshire","Kingston upon Hull, City of","Drypool", E06000010,E05001671,England,E11000008,"Kingston upon Hull East",1998-06-01,,"","",79,32,"Kingston upon Hull","Kingston upon Hull","Kingston upon Hull 026D","Urban city and town",Yorkshire and The Humber,8,,E01012810
