Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DD4 0RS,Yes,56.492903,-2.927699,342978,733809,NO429338,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1991-03-01,,"","",40,12,"","","Whitfield - 07","Large urban area",,74,,S01007788
DD4 0RT,Yes,56.493106,-2.928272,342943,733832,NO429338,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1990-09-01,,"","",39,12,"","","Whitfield - 07","Large urban area",,74,,S01007788
DD4 0RU,Yes,56.49294,-2.928836,342908,733814,NO429338,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1990-09-01,,"","",32,12,"","","Whitfield - 07","Large urban area",,75,,S01007788
DD4 0RW,Yes,56.493491,-2.929597,342862,733876,NO428338,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1990-09-01,,"","",31,18,"","","Whitfield - 07","Large urban area",,74,,S01007788
DD4 0RX,Yes,56.492499,-2.928939,342901,733765,NO429337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1990-09-01,,"","",34,12,"","","Whitfield - 07","Large urban area",,75,,S01007788
DD4 0RY,Yes,56.49024,-2.906277,344293,733495,NO442334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1996-12-01,,"","",46,16,"","","West Pitkerro - 08","Large urban area",,52,,S01007781
DD4 0RZ,Yes,56.490844,-2.906016,344310,733562,NO443335,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1996-12-01,,"","",132,50,"","","West Pitkerro - 08","Large urban area",,51,,S01007781
DD4 0SA,Yes,56.491369,-2.894367,345028,733611,NO450336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",38,14,"","","West Pitkerro - 07","Large urban area",,40,,S01007780
DD4 0SB,Yes,56.489162,-2.910036,344060,733378,NO440333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",79,27,"","","West Pitkerro - 08","Large urban area",,55,,S01007781
DD4 0SD,Yes,56.488531,-2.910232,344047,733308,NO440333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",24,12,"","","West Pitkerro - 08","Large urban area",,52,,S01007781
DD4 0SE,Yes,56.489378,-2.908774,344138,733401,NO441334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",21,12,"","","West Pitkerro - 08","Large urban area",,56,,S01007781
DD4 0SF,Yes,56.489011,-2.90857,344150,733360,NO441333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",28,11,"","","West Pitkerro - 08","Large urban area",,54,,S01007781
DD4 0SG,Yes,56.492331,-2.896712,344885,733720,NO448337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-02-01,,"","",48,19,"","","West Pitkerro - 07","Large urban area",,44,,S01007780
DD4 0SH,Yes,56.492535,-2.895921,344934,733742,NO449337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-06-01,,"","",93,32,"","","West Pitkerro - 07","Large urban area",,43,,S01007780
DD4 0SJ,Yes,56.492284,-2.894584,345016,733713,NO450337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-06-01,,"","",27,10,"","","West Pitkerro - 07","Large urban area",,42,,S01007780
DD4 0SL,Yes,56.492847,-2.894987,344992,733776,NO449337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-06-01,,"","",52,16,"","","West Pitkerro - 07","Large urban area",,42,,S01007780
DD4 0SN,Yes,56.521192,-2.904968,344419,736939,NO444369,"","Angus","Monifieth and Sidlaw", S12000041,S13002829,Scotland,S99999999,"Dundee East",2001-06-01,,"","",45,26,"","","Monikie - 02","Accessible rural area",,118,,S01007138
DD4 0SQ,Yes,56.492033,-2.894513,345020,733685,NO450336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1994-06-01,,"","",30,9,"","","West Pitkerro - 07","Large urban area",,41,,S01007780
DD4 0SR,Yes,56.49263,-2.903817,344448,733759,NO444337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",2011-11-01,,"","",,,"","","Fintry - 01","Large urban area",,53,,S01007791
DD4 0SS,Yes,56.523004,-2.946314,341878,737175,NO418371,"","Angus","Monifieth and Sidlaw", S12000041,S13002829,Scotland,S99999999,"Dundee East",2013-05-01,,"","",,,"","","South Angus - 06","Accessible rural area",,128,,S01007134
DD4 0ST,Yes,56.488364,-2.91229,343920,733291,NO439332,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",2016-03-01,,"","",,,"","","Whitfield - 02","Large urban area",,54,,S01007783
DD4 0SU,Yes,56.487682,-2.912111,343930,733215,NO439332,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",2016-04-01,,"","",,,"","","Whitfield - 02","Large urban area",,51,,S01007783
DD4 0SX,Yes,56.488867,-2.928055,342950,733360,NO429333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",2015-11-01,,"","",,,"","","Whitfield - 04","Large urban area",,77,,S01007785
DD4 0SY,Yes,56.494465,-2.908441,344166,733967,NO441339,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",2000-06-01,,"","",0,0,"","","Fintry - 01","Accessible rural area",,72,,S01007791
DD4 0SZ,Yes,56.535528,-2.966252,340671,738586,NO406385,"","Angus","Monifieth and Sidlaw", S12000041,S13002829,Scotland,S99999999,"Dundee West",1998-12-01,,"","",2,1,"","","South Angus - 06","Accessible rural area",,157,,S01007134
DD4 0TA,Yes,56.489898,-2.897759,344817,733450,NO448334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1980-01-01,,"","",130,58,"","","West Pitkerro - 06","Large urban area",,42,,S01007779
DD4 0TB,Yes,56.48887,-2.897053,344859,733335,NO448333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1980-01-01,,"","",85,35,"","","West Pitkerro - 06","Large urban area",,41,,S01007779
DD4 0TD,Yes,56.489527,-2.898108,344795,733409,NO447334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1980-01-01,,"","",88,45,"","","West Pitkerro - 06","Large urban area",,42,,S01007779
DD4 0TE,Yes,56.491268,-2.902047,344555,733606,NO445336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1983-05-01,,"","",116,67,"","","West Pitkerro - 08","Large urban area",,45,,S01007781
DD4 0TF,Yes,56.491843,-2.900891,344627,733669,NO446336,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1983-05-01,,"","",93,46,"","","West Pitkerro - 07","Large urban area",,47,,S01007780
DD4 0TG,Yes,56.492374,-2.903194,344486,733730,NO444337,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1983-05-01,,"","",36,28,"","","West Pitkerro - 07","Large urban area",,50,,S01007780
DD4 0TH,Yes,56.490016,-2.903771,344447,733468,NO444334,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-09-01,,"","",88,38,"","","West Pitkerro - 08","Large urban area",,48,,S01007781
DD4 0TJ,Yes,56.489118,-2.901297,344598,733366,NO445333,"","Dundee City","North East", S12000042,S13002830,Scotland,S99999999,"Dundee East",1984-09-01,,"","",66,34,"","","West Pitkerro - 06","Large urban area",,44,,S01007779
