Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
IV12 5PF,Yes,57.586704,-3.841869,289981,856679,NH899566,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",2006-02-01,,"","",97,30,"","","Nairn Rural - 02","Remote small town",,19,,S01010549
IV12 5PG,Yes,57.578423,-3.896928,286664,855848,NH866558,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",31,13,"","","Nairn West - 07","Remote small town",,20,,S01010565
IV12 5PH,Yes,57.5783,-3.897891,286606,855836,NH866558,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",45,19,"","","Nairn West - 07","Remote small town",,19,,S01010565
IV12 5PJ,Yes,57.578606,-3.894311,286821,855864,NH868558,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",59,21,"","","Nairn West - 07","Remote small town",,21,,S01010565
IV12 5PL,Yes,57.578545,-3.895947,286723,855860,NH867558,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",33,13,"","","Nairn West - 07","Remote small town",,20,,S01010565
IV12 5PN,Yes,57.574968,-3.901431,286384,855471,NH863554,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1983-04-01,,"","",38,15,"","","Nairn West - 07","Remote small town",,30,,S01010565
IV12 5PP,Yes,57.561167,-3.790897,292953,853755,NH929537,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",2,1,"","","Nairn Rural - 06","Remote rural area",,79,,S01010553
IV12 5PQ,Yes,57.577625,-3.893826,286847,855754,NH868557,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",36,17,"","","Nairn West - 07","Remote small town",,22,,S01010565
IV12 5PR,Yes,57.544912,-3.775779,293810,851922,NH938519,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",8,4,"","","Nairn Rural - 06","Remote rural area",,109,,S01010553
IV12 5PS,Yes,57.546366,-3.76432,294500,852066,NH945520,"","Highland","Nairn", S12000017,S13002680,Scotland,S99999999,"Inverness, Nairn, Badenoch and Strathspey",1980-01-01,,"","",3,1,"","","Nairn Rural - 06","Remote rural area",,84,,S01010553
