Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DT2 8GY,Yes,50.750019,-2.347159,375605,94548,SY756945,"Dorset","West Dorset","Puddletown", E07000052,E05010598,England,E10000009,"West Dorset",2007-04-01,,"Puddletown","",16,5,"Puddletown","","West Dorset 004E","Rural town and fringe",South West,57,,E01020540
DT2 8GZ,Yes,50.749462,-2.347141,375606,94486,SY756944,"Dorset","West Dorset","Puddletown", E07000052,E05010598,England,E10000009,"West Dorset",2007-01-01,,"Puddletown","",19,9,"Puddletown","","West Dorset 004E","Rural town and fringe",South West,59,,E01020540
DT2 8HA,Yes,50.682902,-2.37752,373425,87095,SY734870,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"West Dorset",1980-01-01,,"Broadmayne","",77,33,"Broadmayne/West Knighton","West Knighton","West Dorset 011A","Rural village",South West,62,,E01020505
DT2 8HB,Yes,50.658139,-2.277344,380492,84310,SY804843,"Dorset","Purbeck","Lulworth and Winfrith", E07000051,E05009535,England,E10000009,"South Dorset",1981-09-01,,"Winfrith Newburgh","",4,3,"Winfrith Newburgh","","Purbeck 004B","Rural village",South West,49,,E01020490
DT2 8HD,Yes,50.677681,-2.381908,373112,86516,SY731865,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"West Dorset",1984-02-01,,"Broadmayne","",38,18,"Broadmayne/West Knighton","Broadmayne","West Dorset 011A","Rural village",South West,49,,E01020505
DT2 8HE,Yes,50.679721,-2.390572,372501,86746,SY725867,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"West Dorset",1984-10-01,,"Broadmayne","",7,3,"Broadmayne/West Knighton","Broadmayne","West Dorset 011A","Rural village",South West,60,,E01020505
DT2 8HF,Yes,50.673821,-2.351153,375283,86076,SY752860,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",24,9,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,49,,E01020537
DT2 8HG,Yes,50.674324,-2.351341,375270,86132,SY752861,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",2,2,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,50,,E01020537
DT2 8HH,Yes,50.672154,-2.355273,374991,85892,SY749858,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",12,4,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,65,,E01020537
DT2 8HJ,Yes,50.663271,-2.34574,375660,84901,SY756849,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",15,5,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,66,,E01020537
DT2 8HL,Yes,50.664156,-2.331923,376637,84995,SY766849,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",45,18,"Owermoigne","","West Dorset 011B","Rural village",South West,62,,E01020537
DT2 8HN,Yes,50.664705,-2.325532,377089,85054,SY770850,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",22,6,"Owermoigne","","West Dorset 011B","Rural village",South West,67,,E01020537
DT2 8HP,Yes,50.66598,-2.329559,376805,85197,SY768851,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",81,35,"Owermoigne","","West Dorset 011B","Rural village",South West,53,,E01020537
DT2 8HQ,Yes,50.67223,-2.350872,375302,85899,SY753858,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Warmwell","",25,10,"","","West Dorset 011B","Rural hamlet and isolated dwellings",South West,49,,E01020537
DT2 8HR,Yes,50.665724,-2.33076,376720,85169,SY767851,"Dorset","West Dorset","Broadmayne & Crossways", E07000052,E05010583,England,E10000009,"South Dorset",1980-01-01,,"Owermoigne","",39,19,"Owermoigne","","West Dorset 011B","Rural village",South West,55,,E01020537
