Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
DH7 6QZ,Yes,54.809113,-1.635729,423511,546088,NZ235460,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",44,17,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,118,,E01020681
DH7 6RA,Yes,54.808881,-1.636167,423483,546062,NZ234460,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",63,23,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,117,,E01020681
DH7 6RB,Yes,54.81062,-1.634891,423564,546256,NZ235462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",118,51,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,128,,E01020681
DH7 6RD,Yes,54.812071,-1.633244,423669,546418,NZ236464,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",15,9,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,138,,E01020681
DH7 6RE,Yes,54.811912,-1.631223,423799,546401,NZ237464,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",117,53,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,142,,E01020681
DH7 6RF,Yes,54.810997,-1.628851,423952,546300,NZ239463,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",95,44,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,142,,E01020681
DH7 6RG,Yes,54.811285,-1.631898,423756,546331,NZ237463,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",93,40,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,134,,E01020681
DH7 6RH,Yes,54.810329,-1.633587,423648,546224,NZ236462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",50,24,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,126,,E01020681
DH7 6RJ,Yes,54.810809,-1.631995,423750,546278,NZ237462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",63,36,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,131,,E01020681
DH7 6RL,Yes,54.810526,-1.63038,423854,546247,NZ238462,"County Durham","County Durham","Esh and Witton Gilbert", E06000047,E05009061,England,E11000007,"City of Durham",1980-01-01,,"Witton Gilbert","",27,14,"Sacriston","Witton Gilbert","County Durham 026C","Rural town and fringe",North East,134,,E01020681
